Student ID,student_name,gender,grade,school_name,reading_score,math_score,math_passed,reading_passed,overall
20111,Maria Williams,F,9th,Bailey High School,72,79,1,1,1
20112,Tracy Beck,F,11th,Bailey High School,72,59,0,1,0
20113,Dylan Johnson,M,10th,Bailey High School,92,98,1,1,1
20114,Nathan Cannon,M,11th,Bailey High School,64,63,0,0,0
20115,Brenda Ray,F,9th,Bailey High School,70,98,1,1,1
20116,Penny Murray,F,12th,Bailey High School,79,55,0,1,0
20117,Chelsea Lewis,F,9th,Bailey High School,79,64,0,1,0
20118,Crystal Hernandez,F,12th,Bailey High School,63,62,0,0,0
20119,Adam Keller,M,12th,Bailey High School,64,94,1,0,0
20120,Nicholas Ramos,M,9th,Bailey High School,92,65,0,1,0
20121,Tracy Lewis,M,10th,Bailey High School,85,69,0,1,0
20122,Alexander Perkins,M,12th,Bailey High School,90,96,1,1,1
20123,Michael Munoz,M,11th,Bailey High School,79,72,1,1,1
20124,Edward Schmidt,M,10th,Bailey High School,70,81,1,1,1
20125,Ryan Thompson,M,12th,Bailey High School,75,71,1,1,1
20126,Jennifer Washington,F,9th,Bailey High School,79,65,0,1,0
20127,Nicole Farmer,F,11th,Bailey High School,89,57,0,1,0
20128,Crystal Buchanan,F,10th,Bailey High School,80,62,0,1,0
20129,Audrey Wells,F,9th,Bailey High School,74,95,1,1,1
20130,Javier Barnett,M,10th,Bailey High School,85,58,0,1,0
20131,Audrey Martin,F,11th,Bailey High School,88,70,1,1,1
20132,Barbara Wood,F,9th,Bailey High School,85,55,0,1,0
20133,Denise Estrada,F,11th,Bailey High School,81,75,1,1,1
20134,Andrea Thompson,F,9th,Bailey High School,72,84,1,1,1
20135,Jason Cox,M,9th,Bailey High School,65,90,1,0,0
20136,Roger Tucker,M,12th,Bailey High School,71,84,1,1,1
20137,Mrs. Carla Humphrey,F,11th,Bailey High School,75,68,0,1,0
20138,Sarah Robinson,F,9th,Bailey High School,65,94,1,0,0
20139,Rebecca Jordan,F,12th,Bailey High School,99,94,1,1,1
20140,Diana Chase,F,11th,Bailey High School,92,76,1,1,1
20141,William Burch MD,M,12th,Bailey High School,91,91,1,1,1
20142,Heidi Martin,F,9th,Bailey High School,71,74,1,1,1
20143,Janet Chan,F,9th,Bailey High School,96,70,1,1,1
20144,Jennifer Garcia,F,11th,Bailey High School,93,87,1,1,1
20145,Kara Diaz,F,11th,Bailey High School,88,80,1,1,1
20146,Jeffrey Robbins,M,9th,Bailey High School,94,69,0,1,0
20147,Theresa Nichols,F,9th,Bailey High School,83,63,0,1,0
20148,Matthew Ray,M,12th,Bailey High School,85,69,0,1,0
20149,Elizabeth Sanders,F,12th,Bailey High School,68,87,1,0,0
20150,Veronica Johnson,F,10th,Bailey High School,75,70,1,1,1
20151,Devon White,M,10th,Bailey High School,77,76,1,1,1
20152,Helen Moore,F,10th,Bailey High School,71,88,1,1,1
20153,James Lee,M,11th,Bailey High School,94,99,1,1,1
20154,Michelle Hester,F,11th,Bailey High School,91,60,0,1,0
20155,Amy Hansen,F,9th,Bailey High School,74,92,1,1,1
20156,Brent Hodges,M,11th,Bailey High School,86,87,1,1,1
20157,Melissa Bond,F,10th,Bailey High School,66,81,1,0,0
20158,Diana Shepard,F,11th,Bailey High School,84,64,0,1,0
20159,Jacqueline Garcia,F,11th,Bailey High School,90,72,1,1,1
20160,Joshua Brown,M,9th,Bailey High School,96,70,1,1,1
20161,Willie Turner,M,12th,Bailey High School,74,62,0,1,0
20162,Madison Powell,F,12th,Bailey High School,67,61,0,0,0
20163,Jessica Jackson,F,11th,Bailey High School,76,91,1,1,1
20164,Kent Sherman,M,9th,Bailey High School,72,91,1,1,1
20165,Stephen Dunlap,M,11th,Bailey High School,74,89,1,1,1
20166,Eddie Alvarez,M,9th,Bailey High School,74,60,0,1,0
20167,Joshua Vaughn,M,10th,Bailey High School,76,76,1,1,1
20168,Yvonne Robinson PhD,F,9th,Bailey High School,85,74,1,1,1
20169,Jennifer Ramos,F,9th,Bailey High School,91,68,0,1,0
20170,Melissa Lutz,F,12th,Bailey High School,84,58,0,1,0
20171,Tracy Morrison,M,9th,Bailey High School,66,66,0,0,0
20172,Crystal Johnson,F,9th,Bailey High School,73,75,1,1,1
20173,April Trujillo,F,9th,Bailey High School,64,74,1,0,0
20174,Tyler Lawrence,M,10th,Bailey High School,70,74,1,1,1
20175,Melissa Johnson,F,10th,Bailey High School,99,85,1,1,1
20176,Lisa Sanchez,F,9th,Bailey High School,74,67,0,1,0
20177,Alexander Dickerson,M,11th,Bailey High School,74,66,0,1,0
20178,Chris Green,M,12th,Bailey High School,69,74,1,0,0
20179,Diana Lane,F,12th,Bailey High School,63,69,0,0,0
20180,Jon Valdez,M,11th,Bailey High School,75,96,1,1,1
20181,Aaron Cruz,M,10th,Bailey High School,70,95,1,1,1
20182,Melissa Davis,F,10th,Bailey High School,71,95,1,1,1
20183,Deborah Nelson,F,9th,Bailey High School,76,84,1,1,1
20184,David Hutchinson,M,11th,Bailey High School,84,80,1,1,1
20185,Kaitlin Price,F,12th,Bailey High School,88,81,1,1,1
20186,Andre Simpson,M,10th,Bailey High School,87,78,1,1,1
20187,Victoria Stout,F,11th,Bailey High School,74,74,1,1,1
20188,Kevin Goodwin,M,9th,Bailey High School,79,85,1,1,1
20189,Aaron Quinn,M,10th,Bailey High School,63,80,1,0,0
20190,Christine Miller,F,12th,Bailey High School,97,83,1,1,1
20191,Abigail Perez,F,9th,Bailey High School,99,82,1,1,1
20192,Brian Smith,M,11th,Bailey High School,89,59,0,1,0
20193,Alicia Wright,F,11th,Bailey High School,84,55,0,1,0
20194,Annette Washington,F,11th,Bailey High School,76,82,1,1,1
20195,Brian Howe,M,12th,Bailey High School,80,61,0,1,0
20196,Donna Rose,F,9th,Bailey High School,98,63,0,1,0
20197,Andrew Winters,M,9th,Bailey High School,89,86,1,1,1
20198,Christine Anderson,F,12th,Bailey High School,83,86,1,1,1
20199,Zachary Daniel,M,10th,Bailey High School,74,76,1,1,1
20200,Jessica Hart,F,9th,Bailey High School,74,97,1,1,1
20201,Chris Mcmillan,M,10th,Bailey High School,77,75,1,1,1
20202,Daniel Pitts,M,10th,Bailey High School,74,71,1,1,1
20203,Erin Hickman,F,10th,Bailey High School,64,73,1,0,0
20204,Donald Malone,M,10th,Bailey High School,94,90,1,1,1
20205,Eric Spencer,M,10th,Bailey High School,82,85,1,1,1
20206,Patricia Russell,F,11th,Bailey High School,75,73,1,1,1
20207,Lauren Kline,F,9th,Bailey High School,83,92,1,1,1
20208,Gregory Allison,M,9th,Bailey High School,98,74,1,1,1
20209,Laura Henry,F,11th,Bailey High School,71,95,1,1,1
20210,Samantha Moody,F,12th,Bailey High School,70,56,0,1,0
20211,Sarah Kim,F,10th,Bailey High School,72,70,1,1,1
20212,Jose Parker,M,10th,Bailey High School,72,57,0,1,0
20213,Michael Smith,M,12th,Bailey High School,98,72,1,1,1
20214,Jerry Potter,M,11th,Bailey High School,65,67,0,0,0
20215,Evan Lucas,M,12th,Bailey High School,73,82,1,1,1
20216,Thomas Johnson,M,9th,Bailey High School,96,90,1,1,1
20217,Angela Small,F,11th,Bailey High School,93,78,1,1,1
20218,Alexandra Wilson,F,12th,Bailey High School,64,55,0,0,0
20219,Mathew Wiley,M,12th,Bailey High School,94,66,0,1,0
20220,Vanessa Stevenson,F,9th,Bailey High School,70,72,1,1,1
20221,Kathleen Beltran,F,9th,Bailey High School,93,89,1,1,1
20222,Melissa Gonzalez,F,10th,Bailey High School,75,57,0,1,0
20223,Martha Mcdonald DVM,F,9th,Bailey High School,85,75,1,1,1
20224,Kevin Johnson,M,9th,Bailey High School,75,90,1,1,1
20225,Dr. Mary Schwartz,F,9th,Bailey High School,80,87,1,1,1
20226,Anthony Meadows,M,9th,Bailey High School,75,88,1,1,1
20227,Kari Gomez,F,12th,Bailey High School,83,95,1,1,1
20228,Michael Miller,M,10th,Bailey High School,88,90,1,1,1
20229,William Davis,M,10th,Bailey High School,98,74,1,1,1
20230,Melissa Davis,F,11th,Bailey High School,75,65,0,1,0
20231,Jose Schroeder,M,12th,Bailey High School,69,73,1,0,0
20232,Ernest Powell,M,9th,Bailey High School,98,78,1,1,1
20233,Jorge Kennedy,M,11th,Bailey High School,92,81,1,1,1
20234,Misty Simmons,F,10th,Bailey High School,71,89,1,1,1
20235,Bianca Park,F,11th,Bailey High School,89,61,0,1,0
20236,Taylor Green DDS,F,10th,Bailey High School,70,72,1,1,1
20237,Kevin Harris,M,10th,Bailey High School,90,64,0,1,0
20238,Sophia Massey,F,11th,Bailey High School,87,71,1,1,1
20239,David Ferguson,M,9th,Bailey High School,88,76,1,1,1
20240,Brenda Morse,F,10th,Bailey High School,90,76,1,1,1
20241,Jason Hernandez,M,11th,Bailey High School,79,97,1,1,1
20242,Charles Lang,M,11th,Bailey High School,84,91,1,1,1
20243,Mariah Holt,F,9th,Bailey High School,98,69,0,1,0
20244,Brent Hall,M,11th,Bailey High School,90,58,0,1,0
20245,Russell Peters,M,11th,Bailey High School,78,82,1,1,1
20246,Nancy Martin,F,9th,Bailey High School,78,64,0,1,0
20247,Stacey Thompson,F,9th,Bailey High School,88,75,1,1,1
20248,Andrew Ryan,M,9th,Bailey High School,81,78,1,1,1
20249,Scott Anderson,M,10th,Bailey High School,73,80,1,1,1
20250,Allen Zamora,M,11th,Bailey High School,74,81,1,1,1
20251,Lauren Miller,F,12th,Bailey High School,94,55,0,1,0
20252,Mallory Chen,F,9th,Bailey High School,79,87,1,1,1
20253,Christopher Simmons PhD,M,10th,Bailey High School,74,90,1,1,1
20254,Erika Burch,F,9th,Bailey High School,69,87,1,0,0
20255,Chad Bullock,M,11th,Bailey High School,93,76,1,1,1
20256,Robert Morrow,M,9th,Bailey High School,69,78,1,0,0
20257,Steven Henderson,M,11th,Bailey High School,66,94,1,0,0
20258,Jimmy Stevens,M,12th,Bailey High School,83,77,1,1,1
20259,Austin Chavez,M,9th,Bailey High School,84,77,1,1,1
20260,Thomas Wiggins,M,11th,Bailey High School,77,55,0,1,0
20261,Ruth Walker,F,11th,Bailey High School,76,62,0,1,0
20262,Christopher Smith,M,10th,Bailey High School,89,76,1,1,1
20263,Justin Wilson,M,9th,Bailey High School,74,96,1,1,1
20264,Lisa Murray,F,9th,Bailey High School,78,89,1,1,1
20265,Jeremy Watts,M,9th,Bailey High School,97,86,1,1,1
20266,Carol Diaz,F,11th,Bailey High School,84,60,0,1,0
20267,Justin Chen,M,9th,Bailey High School,69,81,1,0,0
20268,Jeffrey Shannon,M,11th,Bailey High School,75,96,1,1,1
20269,David Martinez,M,10th,Bailey High School,90,71,1,1,1
20270,Kaitlyn Hansen,F,11th,Bailey High School,95,78,1,1,1
20271,Crystal Peters,F,10th,Bailey High School,79,84,1,1,1
20272,Julie Hernandez,F,10th,Bailey High School,70,59,0,1,0
20273,Renee Buckley,F,9th,Bailey High School,91,96,1,1,1
20274,Matthew Nelson,M,12th,Bailey High School,97,90,1,1,1
20275,Shannon Price,M,9th,Bailey High School,89,70,1,1,1
20276,Douglas Wilson,M,10th,Bailey High School,76,56,0,1,0
20277,John Johnson,M,12th,Bailey High School,76,84,1,1,1
20278,Matthew Martin,M,12th,Bailey High School,89,80,1,1,1
20279,Sarah Velazquez,F,12th,Bailey High School,79,86,1,1,1
20280,Lisa Mccall,F,11th,Bailey High School,87,80,1,1,1
20281,Ronald Gibbs,M,10th,Bailey High School,69,64,0,0,0
20282,Louis Cannon,M,10th,Bailey High School,66,99,1,0,0
20283,Valerie Curtis,F,12th,Bailey High School,79,70,1,1,1
20284,Rebekah Pearson,F,12th,Bailey High School,97,69,0,1,0
20285,Tiffany Livingston,F,10th,Bailey High School,83,57,0,1,0
20286,Barbara Whitehead,F,9th,Bailey High School,83,58,0,1,0
20287,Gary Phillips,M,12th,Bailey High School,65,96,1,0,0
20288,Jacob Kelley,M,11th,Bailey High School,84,73,1,1,1
20289,Jackie Kirk,F,9th,Bailey High School,98,66,0,1,0
20290,Joshua Alexander,M,10th,Bailey High School,63,76,1,0,0
20291,Jerome Russell,M,12th,Bailey High School,87,62,0,1,0
20292,Angela Cain,F,11th,Bailey High School,76,65,0,1,0
20293,Rebecca Johnson,F,10th,Bailey High School,77,63,0,1,0
20294,Anne Schmidt,F,10th,Bailey High School,78,91,1,1,1
20295,Rhonda Peterson MD,F,11th,Bailey High School,98,70,1,1,1
20296,Angel Mayer,M,9th,Bailey High School,83,78,1,1,1
20297,Stephanie Weber,F,11th,Bailey High School,77,85,1,1,1
20298,Deborah Anderson,F,9th,Bailey High School,98,94,1,1,1
20299,Makayla Harris,F,10th,Bailey High School,77,99,1,1,1
20300,Jacqueline West DDS,F,9th,Bailey High School,94,92,1,1,1
20301,James Levy,M,10th,Bailey High School,83,63,0,1,0
20302,Anna Marshall,F,11th,Bailey High School,63,72,1,0,0
20303,Patrick Turner,M,11th,Bailey High School,93,59,0,1,0
20304,Tami Chambers,F,11th,Bailey High School,70,98,1,1,1
20305,Brandon Moore,M,11th,Bailey High School,84,59,0,1,0
20306,David Sloan,M,11th,Bailey High School,63,78,1,0,0
20307,Anita Zuniga,F,9th,Bailey High School,87,67,0,1,0
20308,Leonard Gonzales,M,11th,Bailey High School,75,68,0,1,0
20309,Anne Lee DDS,F,11th,Bailey High School,84,83,1,1,1
20310,David Chapman,M,9th,Bailey High School,66,97,1,0,0
20311,Christopher Khan,M,10th,Bailey High School,79,87,1,1,1
20312,Kimberly Mills,F,10th,Bailey High School,97,80,1,1,1
20313,Chad Edwards,M,12th,Bailey High School,67,64,0,0,0
20314,Virginia Anderson,F,11th,Bailey High School,84,57,0,1,0
20315,Beverly Bauer,F,9th,Bailey High School,72,77,1,1,1
20316,Ruben Shea,M,11th,Bailey High School,95,98,1,1,1
20317,Jessica Nguyen,F,9th,Bailey High School,83,91,1,1,1
20318,Melinda Bond,F,12th,Bailey High School,72,96,1,1,1
20319,Spencer Evans,M,11th,Bailey High School,79,91,1,1,1
20320,Isaac Koch,M,10th,Bailey High School,77,90,1,1,1
20321,Brent Carter,M,12th,Bailey High School,98,74,1,1,1
20322,Erica Miller,F,12th,Bailey High School,85,65,0,1,0
20323,Kristen Powell,F,12th,Bailey High School,79,96,1,1,1
20324,Jackie Ortiz,F,10th,Bailey High School,75,67,0,1,0
20325,Michael Reed,M,11th,Bailey High School,91,65,0,1,0
20326,Amy Shah,F,11th,Bailey High School,84,63,0,1,0
20327,Melissa Lewis,F,9th,Bailey High School,73,55,0,1,0
20328,Todd Guzman,M,10th,Bailey High School,88,62,0,1,0
20329,Daniel Evans,M,12th,Bailey High School,74,67,0,1,0
20330,Amanda Schaefer,F,9th,Bailey High School,90,66,0,1,0
20331,Steven Watson,M,11th,Bailey High School,63,78,1,0,0
20332,Gregory Foster,M,12th,Bailey High School,70,66,0,1,0
20333,Brandy Lynch,F,11th,Bailey High School,86,85,1,1,1
20334,Steven Webb,M,10th,Bailey High School,71,65,0,1,0
20335,Jacqueline Snow MD,F,9th,Bailey High School,81,57,0,1,0
20336,Jason Payne,M,12th,Bailey High School,76,61,0,1,0
20337,Hannah Parker,F,10th,Bailey High School,78,98,1,1,1
20338,Karen Petty,F,11th,Bailey High School,97,60,0,1,0
20339,Karen Shaw,F,10th,Bailey High School,78,94,1,1,1
20340,Arthur Young,M,10th,Bailey High School,66,72,1,0,0
20341,Marcus Rush,M,9th,Bailey High School,95,76,1,1,1
20342,Angela Stewart,F,9th,Bailey High School,66,88,1,0,0
20343,Jorge Ho,M,9th,Bailey High School,74,81,1,1,1
20344,Nancy Park,F,10th,Bailey High School,64,81,1,0,0
20345,Dr. Jennifer Shea,F,9th,Bailey High School,97,57,0,1,0
20346,Daniel Nelson,M,10th,Bailey High School,99,68,0,1,0
20347,Sheryl Miller,F,10th,Bailey High School,93,99,1,1,1
20348,Erica Davis,F,10th,Bailey High School,80,61,0,1,0
20349,Christopher Cantu,M,9th,Bailey High School,64,94,1,0,0
20350,Cynthia Dyer,F,11th,Bailey High School,69,55,0,0,0
20351,Jonathan Hale,M,9th,Bailey High School,90,76,1,1,1
20352,Diana Russell,F,10th,Bailey High School,69,75,1,0,0
20353,Erin Bowers,F,9th,Bailey High School,94,81,1,1,1
20354,Brian Mccoy,M,10th,Bailey High School,98,70,1,1,1
20355,Anthony Hernandez,M,9th,Bailey High School,85,69,0,1,0
20356,Brendan Mendez,M,11th,Bailey High School,97,58,0,1,0
20357,Brittany Adams,F,11th,Bailey High School,80,75,1,1,1
20358,Kyle David,M,10th,Bailey High School,74,79,1,1,1
20359,Ethan Sampson,M,12th,Bailey High School,76,68,0,1,0
20360,Eduardo Santiago,M,9th,Bailey High School,95,95,1,1,1
20361,Dana Haynes,F,9th,Bailey High School,83,61,0,1,0
20362,Clayton Williams DVM,M,9th,Bailey High School,80,72,1,1,1
20363,Robert Robles,M,11th,Bailey High School,75,80,1,1,1
20364,Natalie Whitaker,F,9th,Bailey High School,64,73,1,0,0
20365,Noah Boone,M,11th,Bailey High School,92,86,1,1,1
20366,Andrew Williams,M,11th,Bailey High School,69,75,1,0,0
20367,Jonathan Gay,M,11th,Bailey High School,70,94,1,1,1
20368,Kerry Fitzgerald,M,10th,Bailey High School,92,58,0,1,0
20369,Stephanie Jones,F,11th,Bailey High School,65,74,1,0,0
20370,Ronald Sosa,M,11th,Bailey High School,78,79,1,1,1
20371,Frances White,F,9th,Bailey High School,93,55,0,1,0
20372,Meghan Adams,F,9th,Bailey High School,84,84,1,1,1
20373,Amy Fisher,F,11th,Bailey High School,77,66,0,1,0
20374,Jordan Garner,M,11th,Bailey High School,94,62,0,1,0
20375,Timothy Walker,M,10th,Bailey High School,66,91,1,0,0
20376,Stephen Fitzgerald,M,9th,Bailey High School,96,59,0,1,0
20377,Linda Fisher,F,10th,Bailey High School,69,83,1,0,0
20378,Natasha Blair,F,12th,Bailey High School,65,77,1,0,0
20379,Richard Johnson,M,10th,Bailey High School,84,73,1,1,1
20380,Aaron Cook,M,10th,Bailey High School,93,67,0,1,0
20381,Jessica Norton,F,12th,Bailey High School,75,56,0,1,0
20382,Amy Sanchez,F,10th,Bailey High School,97,72,1,1,1
20383,Laura Scott,F,10th,Bailey High School,93,78,1,1,1
20384,Timothy Walters,M,12th,Bailey High School,66,83,1,0,0
20385,Ethan Stephens,M,10th,Bailey High School,92,63,0,1,0
20386,Amanda Aguilar,F,12th,Bailey High School,97,74,1,1,1
20387,Diane Fisher,F,10th,Bailey High School,98,55,0,1,0
20388,Denise Huang,F,10th,Bailey High School,65,80,1,0,0
20389,Rebecca Black,F,10th,Bailey High School,91,69,0,1,0
20390,Kimberly Webb,F,12th,Bailey High School,92,63,0,1,0
20391,Amy Baird,F,9th,Bailey High School,99,74,1,1,1
20392,Carol Stuart,F,11th,Bailey High School,90,62,0,1,0
20393,Kendra Shannon,F,10th,Bailey High School,68,71,1,0,0
20394,Megan Davis,F,11th,Bailey High School,64,55,0,0,0
20395,Robert Payne,M,10th,Bailey High School,79,74,1,1,1
20396,Robert Bentley,M,12th,Bailey High School,95,71,1,1,1
20397,Lisa Coleman,F,11th,Bailey High School,71,84,1,1,1
20398,Brandon Sanchez,M,10th,Bailey High School,79,73,1,1,1
20399,Mr. Jeremiah Morris IV,M,11th,Bailey High School,64,56,0,0,0
20400,Antonio Osborne,M,11th,Bailey High School,91,65,0,1,0
20401,David Ramos,M,12th,Bailey High School,96,63,0,1,0
20402,Molly Brown,F,9th,Bailey High School,98,80,1,1,1
20403,Amanda Sloan,F,9th,Bailey High School,92,58,0,1,0
20404,Tammy Coleman,F,10th,Bailey High School,71,77,1,1,1
20405,Eric Williams,M,9th,Bailey High School,81,96,1,1,1
20406,Maria Avila,F,10th,Bailey High School,96,76,1,1,1
20407,Emma Vasquez,F,9th,Bailey High School,74,76,1,1,1
20408,Lori Barry,F,10th,Bailey High School,91,95,1,1,1
20409,Brandon Miller,M,10th,Bailey High School,84,72,1,1,1
20410,Sherry Mueller,F,11th,Bailey High School,63,76,1,0,0
20411,Scott Watts,M,10th,Bailey High School,92,97,1,1,1
20412,Casey Mccarty,M,10th,Bailey High School,79,67,0,1,0
20413,Dennis Butler,M,10th,Bailey High School,91,82,1,1,1
20414,Tara Snyder,F,12th,Bailey High School,92,79,1,1,1
20415,Toni Roberts,F,10th,Bailey High School,87,74,1,1,1
20416,Sandra Hanna,F,10th,Bailey High School,63,88,1,0,0
20417,Brooke Pierce,F,12th,Bailey High School,78,85,1,1,1
20418,Andre Harrison,M,12th,Bailey High School,81,91,1,1,1
20419,Melissa Cox,F,11th,Bailey High School,80,99,1,1,1
20420,Harold Dodson,M,10th,Bailey High School,95,70,1,1,1
20421,Frank Parker,M,12th,Bailey High School,70,74,1,1,1
20422,Sherry Gomez,F,9th,Bailey High School,83,76,1,1,1
20423,Aaron Carter,M,9th,Bailey High School,78,85,1,1,1
20424,Alan Scott,M,9th,Bailey High School,91,63,0,1,0
20425,Jennifer Cannon,F,9th,Bailey High School,96,80,1,1,1
20426,Anthony Randolph,M,12th,Bailey High School,96,58,0,1,0
20427,Sarah Pittman,F,11th,Bailey High School,77,90,1,1,1
20428,Samuel Avila,M,10th,Bailey High School,69,77,1,0,0
20429,Jaclyn Brown,F,11th,Bailey High School,92,98,1,1,1
20430,Ian Hart,M,11th,Bailey High School,75,96,1,1,1
20431,Mr. John Harris,M,10th,Bailey High School,69,90,1,0,0
20432,Kristy Salinas,F,11th,Bailey High School,87,84,1,1,1
20433,Lindsay Nicholson,F,9th,Bailey High School,80,92,1,1,1
20434,Lisa Martinez,F,10th,Bailey High School,72,63,0,1,0
20435,Cindy Owens,F,11th,Bailey High School,90,81,1,1,1
20436,Joshua Copeland,M,12th,Bailey High School,84,58,0,1,0
20437,Stephanie Jones,F,9th,Bailey High School,76,91,1,1,1
20438,Stacy Brown,F,11th,Bailey High School,82,82,1,1,1
20439,Jeff Smith,M,11th,Bailey High School,83,63,0,1,0
20440,Kevin Thompson,M,10th,Bailey High School,64,86,1,0,0
20441,Audrey Nguyen,F,10th,Bailey High School,79,98,1,1,1
20442,Michelle Callahan,F,10th,Bailey High School,90,88,1,1,1
20443,Justin Owen,M,11th,Bailey High School,77,94,1,1,1
20444,Jose Smith,M,9th,Bailey High School,88,88,1,1,1
20445,Katherine Bonilla,F,10th,Bailey High School,90,80,1,1,1
20446,Kimberly Moore,F,9th,Bailey High School,91,84,1,1,1
20447,Rebecca Lopez,F,11th,Bailey High School,92,82,1,1,1
20448,Melissa Ford,F,11th,Bailey High School,69,65,0,0,0
20449,Ashley Lewis,F,11th,Bailey High School,83,80,1,1,1
20450,Mark Jackson,M,11th,Bailey High School,95,93,1,1,1
20451,Cynthia Compton,F,12th,Bailey High School,81,62,0,1,0
20452,Stephanie Williams,F,11th,Bailey High School,66,88,1,0,0
20453,Melissa Schultz,F,9th,Bailey High School,69,69,0,0,0
20454,Lance Dennis,M,11th,Bailey High School,68,74,1,0,0
20455,Patrick Garcia,M,12th,Bailey High School,75,58,0,1,0
20456,Beth Hernandez,F,12th,Bailey High School,78,91,1,1,1
20457,Marcus Davis,M,11th,Bailey High School,66,72,1,0,0
20458,Steven Calhoun,M,9th,Bailey High School,66,74,1,0,0
20459,Miranda Ramirez,F,12th,Bailey High School,84,58,0,1,0
20460,John Ball,M,9th,Bailey High School,71,58,0,1,0
20461,Johnny Moore,M,10th,Bailey High School,69,68,0,0,0
20462,Christopher Bradley,M,12th,Bailey High School,71,55,0,1,0
20463,Glen Mccormick,M,10th,Bailey High School,70,72,1,1,1
20464,Zachary Williams,M,9th,Bailey High School,97,55,0,1,0
20465,Stacey Rodriguez,F,11th,Bailey High School,93,66,0,1,0
20466,Lisa Brown,F,12th,Bailey High School,67,90,1,0,0
20467,Kimberly Jackson,F,9th,Bailey High School,88,96,1,1,1
20468,Vanessa Young,F,11th,Bailey High School,80,69,0,1,0
20469,Jermaine Green,M,11th,Bailey High School,82,72,1,1,1
20470,Patricia Sellers,F,11th,Bailey High School,92,59,0,1,0
